IBR-Agüimes;;;;;;;;;;;
FECHA;HORA;SO2;NO;NO2;PM10;;;;;;
21/10/2008;22;4;4;8;11;;;;;;
21/10/2008;23;4;4;6;22;;;;;;
21/10/2008;24;4;4;7;24;;;;;;
22/10/2008;1;5;4;8;23;;;;;;
22/10/2008;2;4;4;8;15;;;;;;
22/10/2008;3;5;4;9;10;;;;;;
22/10/2008;4;5;4;7;14;;;;;;
22/10/2008;5;5;4;7;14;;;;;;
22/10/2008;6;6;4;9;14;;;;;;
22/10/2008;7;5;5;14;23;;;;;;
22/10/2008;8;5;4;14;15;;;;;;
22/10/2008;9;5;4;11;12;;;;;;
22/10/2008;10;6;5;11;14;;;;;;
22/10/2008;11;7;5;7;12;;;;;;
22/10/2008;12;6;5;8;8;;;;;;
22/10/2008;13;6;5;8;14;;;;;;
22/10/2008;14;6;5;7;9;;;;;;
22/10/2008;15;6;5;7;12;;;;;;
22/10/2008;16;5;5;10;26;;;;;;
22/10/2008;17;6;4;10;13;;;;;;
22/10/2008;18;6;4;11;17;;;;;;
22/10/2008;19;6;4;12;9;;;;;;
22/10/2008;20;6;5;13;19;;;;;;
22/10/2008;21;6;4;19;14;;;;;;
22/10/2008;22;5;4;10;15;;;;;;
22/10/2008;23;4;4;10;16;;;;;;
22/10/2008;24;4;4;13;17;;;;;;
23/10/2008;1;4;4;8;15;;;;;;
23/10/2008;2;5;4;7;8;;;;;;
23/10/2008;3;6;4;7;8;;;;;;
23/10/2008;4;5;4;7;15;;;;;;
23/10/2008;5;4;4;7;8;;;;;;
23/10/2008;6;5;5;9;13;;;;;;
23/10/2008;7;6;5;14;13;;;;;;
23/10/2008;8;4;6;15;9;;;;;;
23/10/2008;9;6;5;11;28;;;;;;
23/10/2008;10;5;6;12;11;;;;;;
23/10/2008;11;6;6;12;7;;;;;;
23/10/2008;12;6;7;11;10;;;;;;
23/10/2008;13;5;6;11;18;;;;;;
23/10/2008;14;5;7;11;13;;;;;;
23/10/2008;15;5;6;10;14;;;;;;
23/10/2008;16;5;6;10;15;;;;;;
23/10/2008;17;5;6;11;16;;;;;;
23/10/2008;18;5;5;11;22;;;;;;
23/10/2008;19;6;4;10;20;;;;;;
23/10/2008;20;6;4;10;23;;;;;;
23/10/2008;21;6;4;9;18;;;;;;
23/10/2008;22;5;4;8;20;;;;;;
23/10/2008;23;4;4;6;22;;;;;;
23/10/2008;24;3;4;6;25;;;;;;
24/10/2008;1;4;4;8;8;;;;;;
24/10/2008;2;4;4;6;13;;;;;;
24/10/2008;3;4;4;7;18;;;;;;
24/10/2008;4;4;4;7;16;;;;;;
24/10/2008;5;4;4;6;17;;;;;;
24/10/2008;6;5;4;7;12;;;;;;
24/10/2008;7;5;4;10;12;;;;;;
24/10/2008;8;4;5;12;17;;;;;;
24/10/2008;9;5;4;11;19;;;;;;
24/10/2008;10;5;5;10;28;;;;;;
24/10/2008;11;5;5;14;17;;;;;;
24/10/2008;12;5;5;12;15;;;;;;
24/10/2008;13;6;6;13;16;;;;;;
24/10/2008;14;5;6;16;19;;;;;;
24/10/2008;15;7;6;13;15;;;;;;
24/10/2008;16;5;5;8;12;;;;;;
24/10/2008;17;5;4;8;13;;;;;;
24/10/2008;18;4;4;8;15;;;;;;
24/10/2008;19;6;4;10;17;;;;;;
24/10/2008;20;7;4;10;15;;;;;;
24/10/2008;21;6;4;9;15;;;;;;
24/10/2008;22;4;4;9;12;;;;;;
24/10/2008;23;4;4;8;9;;;;;;
24/10/2008;24;4;4;7;14;;;;;;
25/10/2008;1;4;4;8;20;;;;;;
25/10/2008;2;4;4;8;9;;;;;;
25/10/2008;3;4;4;6;13;;;;;;
25/10/2008;4;5;4;8;18;;;;;;
25/10/2008;5;4;4;8;8;;;;;;
25/10/2008;6;5;4;7;7;;;;;;
25/10/2008;7;5;4;7;17;;;;;;
25/10/2008;8;5;4;8;22;;;;;;
25/10/2008;9;5;4;8;21;;;;;;
25/10/2008;10;5;4;9;13;;;;;;
25/10/2008;11;4;4;8;17;;;;;;
25/10/2008;12;5;4;8;18;;;;;;
25/10/2008;13;5;4;7;15;;;;;;
25/10/2008;14;4;4;6;13;;;;;;
25/10/2008;15;4;4;7;11;;;;;;
25/10/2008;16;4;4;7;12;;;;;;
25/10/2008;17;5;4;7;14;;;;;;
25/10/2008;18;5;4;7;7;;;;;;
25/10/2008;19;6;4;7;18;;;;;;
25/10/2008;20;6;4;8;10;;;;;;
25/10/2008;21;6;4;8;9;;;;;;
25/10/2008;22;5;4;7;19;;;;;;
25/10/2008;23;4;4;7;18;;;;;;
25/10/2008;24;4;4;6;15;;;;;;
26/10/2008;1;N;N;N;N;;;;;;
26/10/2008;2;5;4;6;11;;;;;;
26/10/2008;3;5;4;6;6;;;;;;
26/10/2008;4;5;4;6;7;;;;;;
26/10/2008;5;4;4;5;9;;;;;;
26/10/2008;6;4;4;7;10;;;;;;
26/10/2008;7;4;4;7;11;;;;;;
26/10/2008;8;4;4;7;15;;;;;;
26/10/2008;9;5;4;8;16;;;;;;
26/10/2008;10;5;4;8;18;;;;;;
26/10/2008;11;5;4;7;19;;;;;;
26/10/2008;12;4;4;8;18;;;;;;
26/10/2008;13;4;4;7;28;;;;;;
26/10/2008;14;5;4;7;14;;;;;;
26/10/2008;15;4;4;8;16;;;;;;
26/10/2008;16;4;4;7;23;;;;;;
26/10/2008;17;4;4;8;19;;;;;;
26/10/2008;18;4;4;7;24;;;;;;
26/10/2008;19;5;4;8;34;;;;;;
26/10/2008;20;6;4;8;22;;;;;;
26/10/2008;21;6;4;8;18;;;;;;
26/10/2008;22;6;4;8;19;;;;;;
26/10/2008;23;4;4;7;17;;;;;;
26/10/2008;24;N;N;N;N;;;;;;
27/10/2008;1;5;4;6;15;;;;;;
27/10/2008;2;4;4;7;19;;;;;;
27/10/2008;3;5;4;6;16;;;;;;
27/10/2008;4;4;4;6;21;;;;;;
27/10/2008;5;4;4;7;16;;;;;;
27/10/2008;6;4;4;7;16;;;;;;
27/10/2008;7;5;4;8;18;;;;;;
27/10/2008;8;5;4;10;19;;;;;;
27/10/2008;9;5;4;11;21;;;;;;
27/10/2008;10;4;5;9;19;;;;;;
27/10/2008;11;6;4;8;20;;;;;;
27/10/2008;12;5;5;9;26;;;;;;
27/10/2008;13;6;4;8;18;;;;;;
27/10/2008;14;6;5;8;17;;;;;;
27/10/2008;15;4;5;7;21;;;;;;
27/10/2008;16;4;4;7;24;;;;;;
27/10/2008;17;4;4;8;21;;;;;;
27/10/2008;18;4;4;9;20;;;;;;
27/10/2008;19;5;4;9;22;;;;;;
27/10/2008;20;6;4;10;20;;;;;;
27/10/2008;21;6;4;8;21;;;;;;
27/10/2008;22;5;4;7;18;;;;;;
27/10/2008;23;4;4;7;27;;;;;;
27/10/2008;24;4;4;7;23;;;;;;
28/10/2008;1;4;4;6;19;;;;;;
28/10/2008;2;4;4;7;16;;;;;;
28/10/2008;3;4;4;6;12;;;;;;
28/10/2008;4;4;3;7;17;;;;;;
28/10/2008;5;4;4;6;14;;;;;;
28/10/2008;6;4;4;5;12;;;;;;
28/10/2008;7;5;4;8;13;;;;;;
28/10/2008;8;4;4;11;11;;;;;;
28/10/2008;9;4;5;11;9;;;;;;
28/10/2008;10;5;6;10;12;;;;;;
28/10/2008;11;5;6;10;10;;;;;;
28/10/2008;12;5;5;8;15;;;;;;
28/10/2008;13;5;5;9;8;;;;;;
28/10/2008;14;4;5;9;10;;;;;;
28/10/2008;15;4;5;8;9;;;;;;
28/10/2008;16;4;5;7;8;;;;;;
28/10/2008;17;4;4;8;14;;;;;;
28/10/2008;18;4;4;8;17;;;;;;
28/10/2008;19;5;4;10;28;;;;;;
28/10/2008;20;7;4;13;9;;;;;;
28/10/2008;21;5;4;10;13;;;;;;
28/10/2008;22;5;4;16;13;;;;;;
28/10/2008;23;4;4;14;11;;;;;;
28/10/2008;24;5;4;10;12;;;;;;
29/10/2008;1;4;4;9;13;;;;;;
29/10/2008;2;4;4;9;9;;;;;;
29/10/2008;3;4;4;8;9;;;;;;
29/10/2008;4;4;4;8;13;;;;;;
29/10/2008;5;4;4;8;12;;;;;;
29/10/2008;6;4;3;12;15;;;;;;
29/10/2008;7;4;4;9;7;;;;;;
29/10/2008;8;4;4;13;16;;;;;;
29/10/2008;9;4;5;15;17;;;;;;
29/10/2008;10;5;5;14;15;;;;;;
29/10/2008;11;7;5;10;11;;;;;;
29/10/2008;12;6;5;11;13;;;;;;
29/10/2008;13;6;5;8;9;;;;;;
29/10/2008;14;5;5;9;22;;;;;;
29/10/2008;15;5;5;10;11;;;;;;
29/10/2008;16;4;5;10;19;;;;;;
29/10/2008;17;5;5;15;8;;;;;;
29/10/2008;18;5;4;12;8;;;;;;
29/10/2008;19;6;4;13;10;;;;;;
29/10/2008;20;6;4;9;13;;;;;;
29/10/2008;21;5;4;8;11;;;;;;
29/10/2008;22;5;4;8;8;;;;;;
29/10/2008;23;4;4;6;10;;;;;;
29/10/2008;24;4;4;7;12;;;;;;
30/10/2008;1;4;4;7;6;;;;;;
30/10/2008;2;4;4;7;9;;;;;;
30/10/2008;3;3;4;7;8;;;;;;
30/10/2008;4;4;4;7;11;;;;;;
30/10/2008;5;5;4;6;8;;;;;;
30/10/2008;6;4;4;7;10;;;;;;
30/10/2008;7;5;4;8;9;;;;;;
30/10/2008;8;4;4;11;10;;;;;;
30/10/2008;9;5;5;11;14;;;;;;
30/10/2008;10;6;5;11;11;;;;;;
30/10/2008;11;6;5;9;11;;;;;;
30/10/2008;12;6;5;9;11;;;;;;
30/10/2008;13;6;5;10;12;;;;;;
30/10/2008;14;6;5;11;19;;;;;;
30/10/2008;15;6;5;9;5;;;;;;
30/10/2008;16;5;5;9;12;;;;;;
30/10/2008;17;5;4;11;19;;;;;;
30/10/2008;18;6;4;12;8;;;;;;
30/10/2008;19;6;4;13;14;;;;;;
30/10/2008;20;6;4;13;12;;;;;;
30/10/2008;21;6;5;11;13;;;;;;
30/10/2008;22;5;4;12;13;;;;;;
30/10/2008;23;4;4;11;11;;;;;;
30/10/2008;24;4;4;9;7;;;;;;
31/10/2008;1;4;4;8;6;;;;;;
31/10/2008;2;4;4;8;8;;;;;;
31/10/2008;3;4;4;8;9;;;;;;
31/10/2008;4;4;4;10;7;;;;;;
31/10/2008;5;4;4;9;14;;;;;;
31/10/2008;6;4;5;21;7;;;;;;
31/10/2008;7;5;7;27;6;;;;;;
31/10/2008;8;5;20;46;9;;;;;;
31/10/2008;9;4;8;29;12;;;;;;
31/10/2008;10;5;5;13;13;;;;;;
31/10/2008;11;5;7;19;17;;;;;;
31/10/2008;12;7;6;15;18;;;;;;
31/10/2008;13;6;5;16;10;;;;;;
31/10/2008;14;6;6;14;12;;;;;;
31/10/2008;15;5;5;10;14;;;;;;
31/10/2008;16;5;5;11;12;;;;;;
31/10/2008;17;5;4;10;8;;;;;;
31/10/2008;18;5;4;13;19;;;;;;
31/10/2008;19;6;5;29;16;;;;;;
31/10/2008;20;6;8;35;16;;;;;;
31/10/2008;21;5;5;34;22;;;;;;
31/10/2008;22;5;6;36;21;;;;;;
31/10/2008;23;4;5;27;11;;;;;;
31/10/2008;24;4;6;19;7;;;;;;
01/11/2008;1;4;5;10;12;;;;;;
01/11/2008;2;5;4;9;5;;;;;;
01/11/2008;3;5;4;9;7;;;;;;
01/11/2008;4;4;4;7;10;;;;;;
01/11/2008;5;4;5;7;8;;;;;;
01/11/2008;6;4;5;9;8;;;;;;
01/11/2008;7;4;4;13;12;;;;;;
01/11/2008;8;4;5;23;16;;;;;;
01/11/2008;9;5;9;26;22;;;;;;
01/11/2008;10;5;9;23;13;;;;;;
01/11/2008;11;5;9;20;12;;;;;;
01/11/2008;12;4;10;26;14;;;;;;
01/11/2008;13;5;7;20;12;;;;;;
01/11/2008;14;5;8;22;13;;;;;;
01/11/2008;15;5;5;14;10;;;;;;
01/11/2008;16;4;4;10;8;;;;;;
01/11/2008;17;3;5;10;7;;;;;;
01/11/2008;18;4;5;9;12;;;;;;
01/11/2008;19;6;5;11;13;;;;;;
01/11/2008;20;6;5;12;12;;;;;;
01/11/2008;21;6;5;11;13;;;;;;
01/11/2008;22;5;4;11;7;;;;;;
01/11/2008;23;5;4;8;6;;;;;;
01/11/2008;24;4;4;7;17;;;;;;
02/11/2008;1;5;5;8;8;;;;;;
02/11/2008;2;4;4;8;7;;;;;;
02/11/2008;3;5;4;7;6;;;;;;
02/11/2008;4;4;4;7;5;;;;;;
02/11/2008;5;4;4;8;7;;;;;;
02/11/2008;6;4;4;7;11;;;;;;
02/11/2008;7;4;4;8;20;;;;;;
02/11/2008;8;4;4;8;5;;;;;;
02/11/2008;9;4;5;11;12;;;;;;
02/11/2008;10;5;5;15;15;;;;;;
02/11/2008;11;5;6;14;11;;;;;;
02/11/2008;12;5;6;20;9;;;;;;
02/11/2008;13;4;6;14;11;;;;;;
02/11/2008;14;4;7;18;14;;;;;;
02/11/2008;15;4;6;19;13;;;;;;
02/11/2008;16;4;6;15;9;;;;;;
02/11/2008;17;3;6;12;8;;;;;;
02/11/2008;18;3;5;17;13;;;;;;
02/11/2008;19;5;5;17;10;;;;;;
02/11/2008;20;5;5;12;8;;;;;;
02/11/2008;21;5;6;17;7;;;;;;
02/11/2008;22;5;5;13;13;;;;;;
02/11/2008;23;4;4;10;10;;;;;;
02/11/2008;24;4;4;10;9;;;;;;
03/11/2008;1;5;4;10;6;;;;;;
03/11/2008;2;4;4;10;7;;;;;;
03/11/2008;3;4;4;12;11;;;;;;
03/11/2008;4;5;4;12;9;;;;;;
03/11/2008;5;4;4;11;14;;;;;;
03/11/2008;6;4;4;17;12;;;;;;
03/11/2008;7;5;11;37;11;;;;;;
03/11/2008;8;4;26;59;18;;;;;;
03/11/2008;9;5;10;33;19;;;;;;
03/11/2008;10;5;6;14;22;;;;;;
03/11/2008;11;6;6;12;21;;;;;;
03/11/2008;12;5;6;14;12;;;;;;
03/11/2008;13;5;5;11;15;;;;;;
03/11/2008;14;5;5;9;6;;;;;;
03/11/2008;15;4;5;8;5;;;;;;
03/11/2008;16;5;4;10;8;;;;;;
03/11/2008;17;4;6;13;9;;;;;;
03/11/2008;18;5;4;13;8;;;;;;
03/11/2008;19;6;4;14;11;;;;;;
03/11/2008;20;6;5;16;13;;;;;;
03/11/2008;21;6;5;17;13;;;;;;
03/11/2008;22;5;5;17;16;;;;;;
03/11/2008;23;4;4;16;7;;;;;;
03/11/2008;24;4;4;11;8;;;;;;
04/11/2008;1;4;4;10;6;;;;;;
04/11/2008;2;4;4;12;7;;;;;;
04/11/2008;3;4;4;9;5;;;;;;
04/11/2008;4;5;4;8;7;;;;;;
04/11/2008;5;4;4;8;7;;;;;;
04/11/2008;6;4;4;9;13;;;;;;
04/11/2008;7;5;4;10;13;;;;;;
04/11/2008;8;6;5;14;14;;;;;;
04/11/2008;9;4;6;16;13;;;;;;
04/11/2008;10;5;5;14;11;;;;;;
04/11/2008;11;5;5;17;12;;;;;;
04/11/2008;12;6;4;9;10;;;;;;
04/11/2008;13;6;5;12;7;;;;;;
04/11/2008;14;9;7;17;10;;;;;;
04/11/2008;15;9;6;15;15;;;;;;
04/11/2008;16;9;6;15;9;;;;;;
04/11/2008;17;8;6;20;11;;;;;;
04/11/2008;18;7;5;32;15;;;;;;
04/11/2008;19;8;4;22;13;;;;;;
04/11/2008;20;8;4;16;7;;;;;;
04/11/2008;21;7;4;11;12;;;;;;
04/11/2008;22;7;4;12;9;;;;;;
04/11/2008;23;5;4;11;8;;;;;;
04/11/2008;24;4;4;11;12;;;;;;
05/11/2008;1;4;4;12;12;;;;;;
05/11/2008;2;4;4;14;9;;;;;;
05/11/2008;3;4;4;12;8;;;;;;
05/11/2008;4;4;4;9;8;;;;;;
05/11/2008;5;4;4;7;8;;;;;;
05/11/2008;6;5;4;8;7;;;;;;
05/11/2008;7;5;4;13;8;;;;;;
05/11/2008;8;5;5;17;7;;;;;;
05/11/2008;9;5;5;17;10;;;;;;
05/11/2008;10;5;5;18;18;;;;;;
05/11/2008;11;6;6;17;16;;;;;;
05/11/2008;12;6;4;8;10;;;;;;
05/11/2008;13;6;4;8;7;;;;;;
05/11/2008;14;6;5;8;6;;;;;;
05/11/2008;15;5;5;9;5;;;;;;
05/11/2008;16;5;5;13;7;;;;;;
05/11/2008;17;6;5;8;8;;;;;;
05/11/2008;18;5;5;12;13;;;;;;
05/11/2008;19;6;4;14;12;;;;;;
05/11/2008;20;7;4;20;19;;;;;;
05/11/2008;21;7;4;10;9;;;;;;
05/11/2008;22;6;4;12;8;;;;;;
05/11/2008;23;4;4;13;7;;;;;;
05/11/2008;24;4;4;11;7;;;;;;
06/11/2008;1;5;4;8;6;;;;;;
06/11/2008;2;5;4;9;6;;;;;;
06/11/2008;3;4;4;10;8;;;;;;
06/11/2008;4;4;4;10;9;;;;;;
06/11/2008;5;4;4;7;10;;;;;;
06/11/2008;6;4;4;11;14;;;;;;
06/11/2008;7;5;4;11;9;;;;;;
06/11/2008;8;5;5;16;8;;;;;;
06/11/2008;9;5;5;15;7;;;;;;
06/11/2008;10;6;5;11;8;;;;;;
06/11/2008;11;7;5;12;10;;;;;;
06/11/2008;12;7;4;8;6;;;;;;
06/11/2008;13;7;5;10;8;;;;;;
06/11/2008;14;7;6;15;11;;;;;;
06/11/2008;15;7;5;13;9;;;;;;
06/11/2008;16;9;6;17;11;;;;;;
06/11/2008;17;7;5;12;14;;;;;;
06/11/2008;18;6;7;33;11;;;;;;
06/11/2008;19;7;4;13;9;;;;;;
06/11/2008;20;7;5;12;7;;;;;;
06/11/2008;21;7;4;11;12;;;;;;
06/11/2008;22;6;4;14;19;;;;;;
06/11/2008;23;5;5;11;11;;;;;;
06/11/2008;24;6;4;11;8;;;;;;
07/11/2008;1;5;4;8;12;;;;;;
07/11/2008;2;5;4;11;6;;;;;;
07/11/2008;3;5;4;8;8;;;;;;
07/11/2008;4;5;4;9;12;;;;;;
07/11/2008;5;5;4;12;12;;;;;;
07/11/2008;6;4;4;10;7;;;;;;
07/11/2008;7;6;4;9;9;;;;;;
07/11/2008;8;5;4;13;13;;;;;;
07/11/2008;9;5;4;15;14;;;;;;
07/11/2008;10;5;5;9;8;;;;;;
07/11/2008;11;7;5;13;11;;;;;;
07/11/2008;12;8;5;9;10;;;;;;
07/11/2008;13;5;4;8;18;;;;;;
07/11/2008;14;5;5;7;17;;;;;;
07/11/2008;15;5;5;9;10;;;;;;
07/11/2008;16;4;5;12;10;;;;;;
07/11/2008;17;5;5;12;10;;;;;;
07/11/2008;18;5;4;12;14;;;;;;
07/11/2008;19;6;4;13;12;;;;;;
07/11/2008;20;7;4;13;11;;;;;;
07/11/2008;21;5;5;14;11;;;;;;
07/11/2008;22;6;4;12;10;;;;;;
07/11/2008;23;5;4;12;11;;;;;;
07/11/2008;24;4;4;11;10;;;;;;
08/11/2008;1;5;4;9;9;;;;;;
08/11/2008;2;4;4;8;10;;;;;;
08/11/2008;3;4;4;7;9;;;;;;
08/11/2008;4;4;4;8;11;;;;;;
08/11/2008;5;4;4;7;9;;;;;;
08/11/2008;6;5;4;7;10;;;;;;
08/11/2008;7;4;4;9;15;;;;;;
08/11/2008;8;4;4;11;18;;;;;;
08/11/2008;9;4;4;13;20;;;;;;
08/11/2008;10;4;5;11;24;;;;;;
08/11/2008;11;6;5;10;20;;;;;;
08/11/2008;12;6;5;11;17;;;;;;
08/11/2008;13;7;5;12;17;;;;;;
08/11/2008;14;7;5;14;9;;;;;;
08/11/2008;15;9;6;14;11;;;;;;
08/11/2008;16;9;5;17;29;;;;;;
08/11/2008;17;7;5;17;28;;;;;;
08/11/2008;18;7;5;33;26;;;;;;
08/11/2008;19;7;4;29;31;;;;;;
08/11/2008;20;7;4;23;20;;;;;;
08/11/2008;21;7;4;16;13;;;;;;
08/11/2008;22;6;4;17;14;;;;;;
08/11/2008;23;6;4;14;11;;;;;;
08/11/2008;24;7;4;14;27;;;;;;
09/11/2008;1;6;4;14;33;;;;;;
09/11/2008;2;5;5;46;31;;;;;;
09/11/2008;3;4;4;17;11;;;;;;
09/11/2008;4;8;4;10;10;;;;;;
09/11/2008;5;5;4;26;39;;;;;;
09/11/2008;6;4;4;18;24;;;;;;
09/11/2008;7;5;12;33;19;;;;;;
09/11/2008;8;8;7;18;20;;;;;;
09/11/2008;9;5;6;21;32;;;;;;
09/11/2008;10;5;5;13;17;;;;;;
09/11/2008;11;5;4;9;26;;;;;;
09/11/2008;12;5;5;11;28;;;;;;
09/11/2008;13;5;5;11;25;;;;;;
09/11/2008;14;5;5;10;29;;;;;;
09/11/2008;15;4;5;13;15;;;;;;
09/11/2008;16;4;5;12;29;;;;;;
09/11/2008;17;4;5;15;31;;;;;;
09/11/2008;18;4;8;28;27;;;;;;
09/11/2008;19;5;4;23;24;;;;;;
09/11/2008;20;7;5;28;5;;;;;;
09/11/2008;21;6;8;29;7;;;;;;
09/11/2008;22;6;5;17;14;;;;;;
09/11/2008;23;5;4;11;16;;;;;;
09/11/2008;24;4;4;8;16;;;;;;
10/11/2008;1;6;4;7;10;;;;;;
10/11/2008;2;5;4;7;10;;;;;;
10/11/2008;3;5;4;7;12;;;;;;
10/11/2008;4;6;4;9;13;;;;;;
10/11/2008;5;6;4;8;11;;;;;;
10/11/2008;6;6;4;10;11;;;;;;
10/11/2008;7;6;5;17;14;;;;;;
10/11/2008;8;6;35;54;25;;;;;;
10/11/2008;9;6;17;48;38;;;;;;
10/11/2008;10;6;6;16;24;;;;;;
10/11/2008;11;6;6;14;27;;;;;;
10/11/2008;12;7;5;11;46;;;;;;
10/11/2008;13;6;7;15;41;;;;;;
10/11/2008;14;6;5;12;30;;;;;;
10/11/2008;15;5;6;13;20;;;;;;
10/11/2008;16;5;4;9;17;;;;;;
10/11/2008;17;5;4;7;30;;;;;;
10/11/2008;18;5;4;11;46;;;;;;
10/11/2008;19;7;5;22;50;;;;;;
10/11/2008;20;6;5;24;41;;;;;;
10/11/2008;21;6;6;31;42;;;;;;
10/11/2008;22;5;5;18;39;;;;;;
10/11/2008;23;5;5;17;41;;;;;;
10/11/2008;24;5;4;10;39;;;;;;
11/11/2008;1;4;4;9;47;;;;;;
11/11/2008;2;5;4;8;50;;;;;;
11/11/2008;3;6;4;7;50;;;;;;
11/11/2008;4;6;4;8;53;;;;;;
11/11/2008;5;6;4;9;53;;;;;;
11/11/2008;6;7;4;11;50;;;;;;
11/11/2008;7;6;4;14;48;;;;;;
11/11/2008;8;6;5;19;55;;;;;;
11/11/2008;9;7;5;16;59;;;;;;
11/11/2008;10;6;5;10;47;;;;;;
11/11/2008;11;7;5;10;44;;;;;;
11/11/2008;12;6;5;10;52;;;;;;
11/11/2008;13;6;5;9;42;;;;;;
11/11/2008;14;6;4;7;40;;;;;;
11/11/2008;15;6;5;8;39;;;;;;
11/11/2008;16;5;4;8;38;;;;;;
11/11/2008;17;5;5;9;34;;;;;;
11/11/2008;18;6;4;16;34;;;;;;
11/11/2008;19;6;4;23;39;;;;;;
11/11/2008;20;6;4;13;28;;;;;;
11/11/2008;21;7;4;21;29;;;;;;
11/11/2008;22;9;4;22;22;;;;;;
11/11/2008;23;8;4;16;19;;;;;;
11/11/2008;24;7;4;14;22;;;;;;
12/11/2008;1;7;4;15;26;;;;;;
12/11/2008;2;8;4;18;23;;;;;;
12/11/2008;3;7;4;11;21;;;;;;
12/11/2008;4;5;4;7;20;;;;;;
12/11/2008;5;6;4;7;21;;;;;;
12/11/2008;6;6;4;7;20;;;;;;
12/11/2008;7;6;4;8;64;;;;;;
12/11/2008;8;5;5;12;43;;;;;;
12/11/2008;9;5;5;14;37;;;;;;
12/11/2008;10;6;5;11;35;;;;;;
12/11/2008;11;8;8;21;26;;;;;;
12/11/2008;12;6;8;20;27;;;;;;
12/11/2008;13;7;6;9;32;;;;;;
12/11/2008;14;6;5;8;20;;;;;;
12/11/2008;15;5;5;9;18;;;;;;
12/11/2008;16;6;9;23;23;;;;;;
12/11/2008;17;7;8;28;25;;;;;;
12/11/2008;18;6;6;25;30;;;;;;
12/11/2008;19;6;5;15;33;;;;;;
12/11/2008;20;4;5;22;20;;;;;;
12/11/2008;21;4;5;22;21;;;;;;
12/11/2008;22;5;4;16;23;;;;;;
12/11/2008;23;5;4;8;20;;;;;;
12/11/2008;24;4;4;7;19;;;;;;
13/11/2008;1;3;4;8;20;;;;;;
13/11/2008;2;3;4;7;19;;;;;;
13/11/2008;3;3;4;7;20;;;;;;
13/11/2008;4;4;4;8;18;;;;;;
13/11/2008;5;4;4;6;18;;;;;;
13/11/2008;6;4;4;8;22;;;;;;
13/11/2008;7;5;4;9;21;;;;;;
13/11/2008;8;6;4;12;22;;;;;;
13/11/2008;9;4;5;11;19;;;;;;
13/11/2008;10;5;4;10;12;;;;;;
13/11/2008;11;6;4;9;12;;;;;;
13/11/2008;12;6;5;8;15;;;;;;
13/11/2008;13;6;4;8;11;;;;;;
13/11/2008;14;6;5;7;17;;;;;;
13/11/2008;15;5;4;7;13;;;;;;
13/11/2008;16;5;5;10;16;;;;;;
13/11/2008;17;7;7;21;19;;;;;;
13/11/2008;18;6;5;15;30;;;;;;
13/11/2008;19;6;4;22;20;;;;;;
13/11/2008;20;6;4;28;22;;;;;;
13/11/2008;21;6;5;18;23;;;;;;
13/11/2008;22;5;4;14;23;;;;;;
13/11/2008;23;5;4;14;21;;;;;;
13/11/2008;24;4;4;24;21;;;;;;
14/11/2008;1;5;4;10;21;;;;;;
14/11/2008;2;4;4;10;20;;;;;;
14/11/2008;3;4;4;8;20;;;;;;
14/11/2008;4;4;4;8;21;;;;;;
14/11/2008;5;4;4;8;18;;;;;;
14/11/2008;6;5;4;8;22;;;;;;
14/11/2008;7;5;4;12;32;;;;;;
14/11/2008;8;6;4;21;29;;;;;;
14/11/2008;9;6;5;19;44;;;;;;
14/11/2008;10;6;5;13;36;;;;;;
14/11/2008;11;6;5;11;33;;;;;;
14/11/2008;12;6;5;12;28;;;;;;
14/11/2008;13;9;7;20;27;;;;;;
14/11/2008;14;13;9;25;29;;;;;;
14/11/2008;15;11;6;16;25;;;;;;
14/11/2008;16;14;12;35;29;;;;;;
14/11/2008;17;12;8;33;35;;;;;;
14/11/2008;18;8;6;30;35;;;;;;
14/11/2008;19;7;4;19;26;;;;;;
14/11/2008;20;7;4;16;21;;;;;;
14/11/2008;21;6;4;15;22;;;;;;
14/11/2008;22;6;4;15;25;;;;;;
14/11/2008;23;5;4;12;17;;;;;;
14/11/2008;24;5;4;9;8;;;;;;
15/11/2008;1;5;4;7;12;;;;;;
15/11/2008;2;6;4;7;12;;;;;;
15/11/2008;3;5;4;7;19;;;;;;
15/11/2008;4;4;4;6;23;;;;;;
15/11/2008;5;4;4;7;20;;;;;;
15/11/2008;6;4;4;7;22;;;;;;
15/11/2008;7;4;4;6;20;;;;;;
15/11/2008;8;4;4;9;27;;;;;;
15/11/2008;9;5;5;10;34;;;;;;
15/11/2008;10;6;5;13;24;;;;;;
15/11/2008;11;6;4;9;11;;;;;;
15/11/2008;12;7;5;12;18;;;;;;
15/11/2008;13;10;8;22;47;;;;;;
15/11/2008;14;15;10;28;34;;;;;;
15/11/2008;15;12;9;31;42;;;;;;
15/11/2008;16;9;7;27;32;;;;;;
15/11/2008;17;10;14;53;31;;;;;;
15/11/2008;18;7;8;45;30;;;;;;
15/11/2008;19;7;4;21;34;;;;;;
15/11/2008;20;7;4;16;24;;;;;;
15/11/2008;21;6;4;14;24;;;;;;
15/11/2008;22;6;4;20;21;;;;;;
15/11/2008;23;7;4;25;20;;;;;;
15/11/2008;24;8;4;27;29;;;;;;
16/11/2008;1;6;4;36;28;;;;;;
16/11/2008;2;6;5;51;20;;;;;;
16/11/2008;3;11;5;16;20;;;;;;
